affiliation_id,affiliation_name
11233,@gramercyresearch.com
11234,@ic.uma.es
11235,@gazi.edu.tr
11236,@kuleuven.vib.be
11237,@segal.ubi.pt
11238,@mendoza-conicet.gob.ar
11239,@uni-passau.de
11240,@evergreen.edu
11241,@shirazu.ac.ir
11242,@pmu.edu.sa
11243,@mau.se
11244,@chv.cat
11245,@niser.ac.in
11246,@acculation.com
11247,@hallym.ac.kr
11248,@smst.iitkgp.ac.in
11249,@usc.br
11250,@csrsr.ncu.edu.tw
11251,@p.chibakoudai.jp
11252,@duzce.edu.tr
11253,@uwtsd.ac.uk
11254,@creighton.edu
11255,@futa.edu.ng
11256,@na.imm.cnr.it
11257,@sicg.or.kr
11258,@mnums.edu.mn
11259,@ibmcp.upv.es
11260,@legos.obs-mip.fr
11261,@saint-gobain.com
11262,@psy.ox.ac.uk
11263,@kdu.edu.my
11264,@med.lmu.de
11265,@cse.cuhk.edu.hk
11266,@ibpm.pushchino.ru
11267,@univ-lille2.fr
11268,@pasteur.fr
11269,@uvm.edu
11270,@cleanteq.com
11271,@butantan.gov.br
11272,@must.ac.ug
11273,@rockets.utoledo.edu
11274,@uaf.edu.pk
11275,@cgg.com
11276,@uni-marburg.de
11277,@uni-Mainz.de
11278,@mail.jnu.ac.in
11279,@webmail.guilan.ac.ir
11280,@cvte.com
11281,@biology.leidenuniv.nl
11282,@mail.mizzou.edu
11283,@unab.edu.co
11284,@bangor.ac.uk
11285,@kitech.re.kr
11286,@ibiocmo.com
11287,@adelphi.edu
11288,@enig.rnu.tn
11289,@bccancer.bc.ca
11290,@igsinc.co.kr
11291,@umag.cl
11292,@kobe-u.ac.jp
11293,@cieco.unam.mx
11294,@saccone.org
11295,@buk.edu.ng
11296,@central.uh.edu
11297,@mail.telepac.pt
11298,@cs.cardiff.ac.uk
11299,@tdmu.edu.ua
11300,@econ.osaka-u.ac.jp
11301,@bwh.harvard.edu
11302,@unesc.net
11303,@SAEC.ac.In
11304,@bps.org.uk
11305,@ChristensenStatistics.dk
11306,@yu.edu
11307,@nilevalley.edu.sd
11308,@knust.edu.gh
11309,@javerianacali.edu.co
11310,@znau.edu.ua
11311,@jct.ac.il
11312,@srttu.edu
11313,@urv.net
11314,@ufrrj.br
11315,@geomar.de
11316,@upei.ca
11317,@fau.ch
11318,@ices.a-star.edu.sg
11319,@psgimsr.ac.in
11320,@slb.com
11321,@unlv.nevada.edu
11322,@pbrc.edu
11323,@duksung.ac.kr
11324,@cosmonio.com
11325,@csmcri.org
11326,@eshcc.eur.nl
11327,@phys.ethz.ch
11328,@unipune.ac.in
11329,@ngri.res.in
11330,@tele.pw.edu.pl
11331,@ria.buffalo.edu
11332,@care.org
11333,@minia.edu.eg
11334,@montpellier-bs.com
11335,@okichura.jp
11336,@broadcom.com
11337,@sph.tamhsc.edu
11338,@cug.edu.cn
11339,@isc.chubu.ac.jp
11340,@corp.nstu.ru
11341,@verisk.com
11342,@aegastro.es
11343,@ngha.med.sa
11344,@unifal-mg.edu.br
11345,@complexarx.com
11346,@kumc.edu
11347,@txstate.edu
11348,@unila.edu.br
11349,@fcm.unicamp.br
11350,@vivarais.co.uk
11351,@chem.iitkgp.ernet.in
11352,@gbpihed.nic.in
11353,@hms.harvard.edu
11354,@inta.gob.ar
11355,@nie.edu.sg
11356,@mrc.ac.za
11357,@ynu.ac.jp
11358,@plantentuinmeise.be
11359,@jasco.com
11360,@online.no
11361,@saturn.yzu.edu.tw
11362,@innate-pharma.fr
11363,@ese.eur.nl
11364,@analysisgroup.com
11365,@tuiasi.ro
11366,@Biologie.Uni-Freiburg.de
11367,@msubaroda.ac.in
11368,@mefst.hr
11369,@baxter.com
11370,@stjohns.edu
11371,@boldrini.org.br
11372,@kmust.edu.cn
11373,@ambra.ro
11374,@itm.cnr.it
11375,@biologicale.co.in
11376,@math.colostate.edu
11377,@sinica.edu.tw
11378,@collegeofidaho.edu
11379,@sed.ethz.ch
11380,@uhhospitals.org
11381,@feb.unesp.br
11382,@swansea.ac.uk
11383,@banasthali.in
11384,@tk.mta.hu
11385,@exa.unrc.edu.ar
11386,@rivm.nl
11387,@eucentre.it
11388,@dndi.org
11389,@uniud.it
11390,@sdust.edu.cn
11391,@alum.rpi.edu
11392,@fcpn.edu.bo
11393,@azad.ac.ir
11394,@ifsertao-pe.edu.br
11395,@hcl.com
11396,@geo.uni-potsdam.de
11397,@crimson.ua.edu
11398,@phys.buruniv.ac.in
11399,@qi.fcen.uba.ar
11400,@evidence-based-journalism.com
11401,@cis.rit.edu
11402,@southernct.edu
11403,@pg.canterbury.ac.nz
11404,@agr.kfs.edu.eg
11405,@laas.fr
11406,@kku.edu.tr
11407,@sandiego.edu
11408,@ldeo.columbia.edu
11409,@usb.ve
11410,@comcadiz.com
11411,@ssn.edu.in
11412,@rgu.ac.uk
11413,@futurewei.com
11414,@springer.com
11415,@vgu.edu.vn
11416,@uochb.cas.cz
11417,@lifia.info.unlp.edu.ar
11418,@biomed.tsinghua.edu.cn
11419,@konya.edu.tr
11420,@roehampton.ac.uk
11421,@usace.army.mil
11422,@uvp.edu.mx
11423,@pwr.edu.pl
11424,@ulusofona.pt
11425,@ecp.fr
11426,@dkfz.de
11427,@InformingScience.org
11428,@tse-fr.eu
11429,@udsu.ru
11430,@w.hs-fulda.de
11431,@charite.de
11432,@adobe.com
11433,@ipi.uni-hannover.de
11434,@ait.ac.at
11435,@marquette.edu
11436,@isciii.es
11437,@uniuv.edu.br
11438,@bayburt.edu.tr
11439,@msgsu.edu.tr
11440,@yeditepe.edu.tr
11441,@wfu.edu
11442,@zjnu.cn
11443,@dcs.bbk.ac.uk
11444,@intven.com
11445,@marilia.unesp.br
11446,@cs.nctu.edu.tw
11447,@faber.kuleuven.be
11448,@dshs-koeln.de
11449,@ikc.edu.tr
11450,@analog.com
11451,@iast.fr
11452,@mail.dhu.edu.cn
11453,@zoology.ubc.ca
11454,@mis.ccu.edu.tw
11455,@psych.ucla.edu
11456,@uaa.alaska.edu
11457,@ebd.csic.es
11458,@iq.uva.es
11459,@tjcu.edu.cn
11460,@mail.buct.edu.cn
11461,@um6p.ma
11462,@lacdr.leidenuniv.nl
11463,@students.iitmandi.ac.in
11464,@cadic-conicet.gob.ar
11465,@kunsan.ac.kr
11466,@unialfa.com.br
11467,@sum.edu.pl
11468,@path.utah.edu
11469,@gradcenter.cuny.edu
11470,@flatironinstitute.org
11471,@pharmacy.rutgers.edu
11472,@ime.ac.cn
11473,@seas.wustl.edu
11474,@ivic.gob.ve
11475,@isq.pt
11476,@salud-juntaex.es
11477,@cdmsmith.com
11478,@ajou.ac.kr
11479,@ee.iiests.ac.in
11480,@ummc.edu.my
11481,@ouhsc.edu
11482,@dmcs.pl
11483,@southalabama.edu
11484,@kul.lublin.pl
11485,@univ-perp.fr
11486,@pucp.pe
11487,@hlv2k.com
11488,@sbi.aau.dk
11489,@manipal.edu
11490,@centerforanimalgenetics.com
11491,@ehess.fr
11492,@uaemex.mx
11493,@health.qld.gov.au
11494,@siemens-healthineers.com
11495,@damascusuniversity.edu.sy
11496,@galgotiasuniversity.edu.in
11497,@lsce.ipsl.fr
11498,@bioenv.gu.se
11499,@mix.wvu.edu
11500,@mail.cgu.edu.tw
11501,@langensiepen.net
11502,@pepperdine.edu
11503,@qunasys.com
11504,@stowers.org
11505,@mail.univ-tlemcen.dz
11506,@mail.wvu.edu
11507,@asphericon.com
11508,@fuse.net
11509,@csail.mit.edu
11510,@luiss.it
11511,@fpe.upsi.edu.my
11512,@sfasu.edu
11513,@ucv.ro
11514,@univ-pau.fr
11515,@ats-milano.it
11516,@uwf.edu
11517,@kastamonu.edu.tr
11518,@cropsresearch.org
11519,@chiba-u.jp
11520,@scmsgroup.org
11521,@ecofog.gf
11522,@unicz.it
11523,@honda-ri.jp
11524,@cigit.ac.cn
11525,@bus.miami.edu
11526,@molgen.mpg.de
11527,@ecomp.poli.br
11528,@eimb.ru
11529,@up.lublin.pl
11530,@fumec.br
11531,@gsi.uni-muenchen.de
11532,@ucb.com
11533,@aswu.edu.eg
11534,@iibce.edu.uy
11535,@oulu.fi
11536,@ocme.nyc.gov
11537,@utaipei.edu.tw
11538,@uokerbala.edu.iq
11539,@nccu.edu.tw
11540,@alumno.ipn.mx
11541,@cs.biu.ac.il
11542,@unillanos.edu.co
11543,@yakult.co.jp
11544,@kk-km.de
11545,@lssu.edu
11546,@ukaachen.de
11547,@student.gsu.edu
11548,@telus.net
11549,@in-sol.co.kr
11550,@staffmail.ed.ac.uk
11551,@ukbb.ch
11552,@lightcon.com
11553,@ukh.edu.krd
11554,@tgen.org
11555,@gov.in
11556,@mail.hosp.ncku.edu.tw
11557,@sebhau.edu.ly
11558,@iaea.org
11559,@usmba.ac.ma
11560,@umariana.edu.co
11561,@eee.strath.ac.uk
11562,@intuit.com
11563,@unavco.org
11564,@eead.csic.es
11565,@uabmc.edu
11566,@tatasteel.com
11567,@ijms.in
11568,@thinkbluedata.com
11569,@usfca.edu
11570,@rosalindfranklin.edu
11571,@morgan.edu
11572,@njust.edu.cn
11573,@fisica.udea.edu.co
11574,@g2.nctu.edu.tw
11575,@isep.ipp.pt
11576,@ucc.edu.gh
11577,@alumni.ubc.ca
11578,@nabi.res.in
11579,@wharton.upenn.edu
11580,@indswiftlabs.com
11581,@unb.ca
11582,@niwa.co.nz
11583,@nitrkl.ac.in
11584,@novusint.com
11585,@isu.edu.sd
11586,@mybraintech.com
11587,@umsl.edu
11588,@asl3.liguria.it
11589,@bistu.edu.cn
11590,@lipi.go.id
11591,@ibeammaterials.com
11592,@chru-strasbourg.fr
11593,@eps.rutgers.edu
11594,@sigmabbs.com.br
11595,@polsci.umass.edu
11596,@potravinarstvo.com
11597,@gndu.ac.in
11598,@dongguk.edu
11599,@rwjms.rutgers.edu
11600,@ee.columbia.edu
11601,@kemenperin.go.id
11602,@xtf.kpi.ua
11603,@acta.nl
11604,@uwc.ac.za
11605,@alumni.colostate.edu
11606,@cab.inta-csic.es
11607,@une.edu.au
11608,@iitbhu.ac.in
11609,@igme.es
11610,@units.it
11611,@iisc.ac.in
11612,@innosense.us
11613,@gsu.edu
11614,@uthscsa.edu
11615,@hubrecht.eu
11616,@rmit.edu.au
11617,@levelise.com
11618,@laureateinstitute.org
11619,@iqfr.csic.es
11620,@chem.ox.ac.uk
11621,@humg.edu.vn
11622,@cmcc.ca
11623,@oerc.ox.ac.uk
11624,@iith.ac.in
11625,@icf.unam.mx
11626,@lsbu.ac.uk
11627,@issp.u-tokyo.ac.jp
11628,@arts.uz.ac.zw
11629,@bhge.com
11630,@ki.si
11631,@genres.az
11632,@ibmc.up.pt
11633,@univ-amu.fr
11634,@imet.ac.ru
11635,@fisica.unige.it
11636,@cnrs.fr
11637,@unibas.it
11638,@uca.edu.ar
11639,@hpi.de
11640,@pepsico.com
11641,@uho.edu.cu
11642,@tyndale.ca
11643,@magistersac.com
11644,@northwell.edu
11645,@oxfordbusinessalumni.org
11646,@bank-banque-canada.ca
11647,@me.gatech.edu
11648,@campus.tu-berlin.de
11649,@smu.ac.za
11650,@imsb.biol.ethz.ch
11651,@pochta.ru
11652,@iue.ac.cn
11653,@fi.uba.ar
11654,@montefiore.org
11655,@tsmu.edu
11656,@sfc.edu
11657,@siit.tu.ac.th
11658,@GESIS.org
11659,@imdea.org
11660,@ontario.ca
11661,@assumption.edu
11662,@inn.no
11663,@scu.edu
11664,@u-picardie.fr
11665,@eecs.wsu.edu
11666,@hss.edu
11667,@sgc.gov.co
11668,@fa.luz.edu.ve
11669,@unibocconi.it
11670,@task-consult.dk
11671,@ittepic.edu.mx
11672,@math.ubc.ca
11673,@chathamhouse.org
11674,@pumch.cn
11675,@alaska.edu
11676,@univali.br
11677,@epf.fr
11678,@eawag.ch
11679,@infor.cl
11680,@ki.au.dk
11681,@iapg.cas.cz
11682,@hhi.fraunhofer.de
11683,@unimarconi.it
11684,@umail.ucsb.edu
11685,@genesandcells.com
11686,@unitbv.ro
11687,@austincc.edu
11688,@bitmesra.ac.in
11689,@scbaghdad.edu.iq
11690,@sri.utoronto.ca
11691,@abertay.ac.uk
11692,@upct.es
11693,@fmf.uni-lj.si
11694,@mannmail.co.uk
11695,@vision.ucsf.edu
11696,@chem.eng.osaka-u.ac.jp
11697,@xmu.edu.cn
11698,@awf.poznan.pl
11699,@wiwinf.uni-due.de
11700,@hiit.fi
11701,@hva.nl
11702,@va.gov
11703,@csaa.com
11704,@dtu.dk
11705,@student.mmu.edu.my
11706,@engr.psu.edu
11707,@bcmaterials.net
11708,@ddrc.ac.ir
11709,@uslnordovest.toscana.it
11710,@vghtpe.gov.tw
11711,@sce.ac.il
11712,@orkestra.deusto.es
11713,@ucv.cl
11714,@insper.edu.br
11715,@developpement-durable.gouv.fr
11716,@ijm.fr
11717,@rosemont.edu
11718,@scnu.edu.cn
11719,@mccombs.utexas.edu
11720,@icess.ucsb.edu
11721,@soas.ac.uk
11722,@univ-littoral.fr
11723,@sequenom.com
11724,@mepcoeng.ac.in
11725,@correo.uis.edu.co
11726,@criucpq.ulaval.ca
11727,@bswhealth.org
11728,@sfsa.unsa.ba
11729,@student.amity.edu
11730,@urology.ucsf.edu
11731,@math.uio.no
11732,@hp-blood.med.osaka-u.ac.jp
11733,@fcfar.unesp.br
11734,@ozyegin.edu.tr
11735,@csl.psychol.cam.ac.uk
11736,@assuta.co.il
11737,@iemn.univ-lille1.fr
11738,@itee.uq.edu.au
11739,@iingen.unam.mx
11740,@agrsci.dk
11741,@faculty.chiba-u.jp
11742,@slcu.cam.ac.uk
11743,@hjsfmail.org
11744,@gwc.ac.za
11745,@kitox.re.kr
11746,@regionsjaelland.dk
11747,@icmezzolombardopaganella.it
11748,@medicine.ucsf.edu
11749,@tut.fi
11750,@haskayne.ucalgary.ca
11751,@stfc.ac.uk
11752,@lcpe.uni-sofia.bg
11753,@ams.ac.be
11754,@annamalaiuniversity.ac.in
11755,@mitsgwalior.in
11756,@szfki.hu
11757,@ufac.br
11758,@unh.edu
11759,@chem.ufl.edu
11760,@marionegri.it
11761,@lvdiinternational.org
11762,@umces.edu
11763,@physics.ox.ac.uk
11764,@giub.unibe.ch
11765,@nctu.edu.tw
11766,@iiitmk.ac.in
11767,@ru.ac.za
11768,@plymouth.ac.uk
11769,@dcn.icc.spbstu.ru
11770,@micro.ufrj.br
11771,@ctu.mrc.ac.uk
11772,@iiserb.ac.in
11773,@louisiana.edu
11774,@lnu.se
11775,@csumb.edu
11776,@correo.ler.uam.mx
11777,@wolfbane.com
11778,@inecol.mx
11779,@ncc.re.kr
11780,@ubilite.com
11781,@cheme.kyoto-u.ac.jp
11782,@iff.csic.es
11783,@vet.dout.ufmg.br
11784,@feq.unicamp.br
11785,@ouc.ac.cy
11786,@gfy.ku.dk
11787,@vescent.com
11788,@mat.uniroma1.it
11789,@ugm.ac.id
11790,@physics.umass.edu
11791,@loni.usc.edu
11792,@crti.dz
11793,@unopar.br
11794,@nottingham.edu.cn
11795,@teamsdl.in
11796,@physik.uni-leipzig.de
11797,@nemours.org
11798,@mailbox.gxnu.edu.cn
11799,@uab.pt
11800,@han.nl
11801,@uni-mannheim.de
11802,@udbs.udsm.ac.tz
11803,@fotonik.dtu.dk
11804,@anhembi.br
11805,@pe.uth.gr
11806,@deptofmed.arizona.edu
11807,@edu.uag.mx
11808,@cse.shirazu.ac.ir
11809,@mef.hr
11810,@ica.luz.edu.ve
11811,@cgu.edu.tw
11812,@chitkara.edu.in
11813,@dpag.ox.ac.uk
11814,@sport.uni-frankfurt.de
11815,@medri.uniri.hr
11816,@rmc.ca
11817,@jpl.nasa.gov
11818,@mail.sci.hokudai.ac.jp
11819,@correo.ugr.es
11820,@med.nagoya-u.ac.jp
11821,@sk.com
11822,@mlsu.ac.in
11823,@med.uvm.edu
11824,@braganca.ufpa.br
11825,@fmi.fi
11826,@gsss.edu.in
11827,@enscm.fr
11828,@mnit.ac.in
11829,@innov.mie-u.ac.jp
11830,@nationalgrid.com
11831,@dnvgl.com
11832,@ieo.it
11833,@ohu.edu.tr
11834,@aims.gov.au
11835,@moldev.com
11836,@imre.a-star.edu.sg
11837,@nwpu.edu.cn
11838,@med.muni.cz
11839,@sdu.dk
11840,@uokufa.edu.iq
11841,@akamai.com
11842,@pucv.cl
11843,@mednet.ucla.edu
11844,@lpl.arizona.edu
11845,@mail.usf.edu
11846,@draper.com
11847,@med.wayne.edu
11848,@uach.mx
11849,@cardiov.ox.ac.uk
11850,@ifp.uiuc.edu
11851,@theapmpractice.com
11852,@inonu.edu.tr
11853,@andipublisher.com
11854,@mail.qfnu.edu.cn
11855,@unileon.es
11856,@kpi.kharkov.ua
11857,@irta.es
11858,@stu.suda.edu.cn
11859,@mpl.mpg.de
11860,@iuokada.edu.ng
11861,@u.uchile.cl
11862,@maltepe.edu.tr
11863,@correo.buap.mx
11864,@lstc.edu
11865,@agric.wa.gov.au
11866,@must.edu.mo
11867,@ge.com
11868,@uac.pt
11869,@nbi.ku.dk
11870,@saluteminsights.com
11871,@mfa.kfki.hu
11872,@airtel.com
11873,@nmu.edu
11874,@fhcrc.org
11875,@pharmacy.ankara.edu.tr
11876,@hcuge.ch
11877,@math.univ-paris13.fr
11878,@g.clemson.edu
11879,@ttl.fi
11880,@peb.ufrj.br
11881,@posgrad.sorocaba.unesp.br
11882,@makino.kmu.ac.jp
11883,@usys.ethz.ch
11884,@kirby.unsw.edu.au
11885,@acad.pucrs.br
11886,@duytan.edu.vn
11887,@sitpune.edu.in
11888,@cc.ncue.edu.tw
11889,@med.semmelweis-univ.hu
11890,@informatik.uni-kiel.de
11891,@ead.ufal.br
11892,@mat.upv.es
11893,@schmc.ac.kr
11894,@biomedicas.unam.mx
11895,@fbc.keio.ac.jp
11896,@ssib.es
11897,@stx.ox.ac.uk
11898,@creatis.insa-lyon.fr
11899,@polsci.ucsb.edu
11900,@smh.ca
11901,@fi.itb.ac.id
11902,@telephysical.com
11903,@wichita.edu
11904,@cs.umass.edu
11905,@courrier.uqam.ca
11906,@caprisa.org
11907,@cruzeirodosul.edu.br
11908,@panteion.gr
11909,@bestwise.cc
11910,@ee.ecnu.edu.cn
11911,@zalf.de
11912,@math.uni-koeln.de
11913,@nu.edu.sa
11914,@rs.tus.ac.jp
11915,@perkins.uwa.edu.au
11916,@gabiomed.org
11917,@vcet.ac.in
11918,@il-rggu.ru
11919,@sissa.it
11920,@astro.ufrj.br
11921,@sctimst.ac.in
11922,@phy.duke.edu
11923,@boulder.nist.gov
11924,@math.uni-wuppertal.de
11925,@cwpanama.net
11926,@artov.isac.cnr.it
11927,@niu.edu
11928,@hmc.edu
11929,@tokushima-u.ac.jp
11930,@nextworks.it
11931,@uniparthenope.it
11932,@antidoping.piemonte.it
11933,@qub.ac.uk
11934,@mail.sic.ac.cn
11935,@a3.epfl.ch
11936,@geo.uio.no
11937,@mpi.nl
11938,@mathworks.com
11939,@sgbau.ac.in
11940,@rossvet.edu.kn
11941,@ccny.cuny.edu
11942,@ford.com
11943,@UCLA.edu
11944,@impoco.it
11945,@wildcats.unh.edu
11946,@nmr.mgh.harvard.edu
11947,@kias.re.kr
11948,@hpcl.in
11949,@uib.es
11950,@imaping.csic.es
11951,@bto.org
11952,@ete.inrs.ca
11953,@toddmccollough.com
11954,@cpqrr.fiocruz.br
11955,@mh-hannover.de
11956,@rums.ac.ir
11957,@keele.ac.uk
11958,@cug.ac.in
11959,@cad.zju.edu.cn
11960,@smu.edu
11961,@xenoport.com
11962,@ynic.york.ac.uk
11963,@chemie.uni-kl.de
11964,@hvl.no
11965,@bhu.ac.in
11966,@unicentro.br
11967,@usp.ac.fj
11968,@psy.fsu.edu
11969,@alderhey.nhs.uk
11970,@hemocentro.fmrp.usp.br
11971,@fstg-marrakech.ac.ma
11972,@dei.uc.pt
11973,@acmelab.com
11974,@canisius.edu
11975,@lps.rub.de
11976,@nast.ph
11977,@sei.org
11978,@futureinstitutions.org
11979,@linkedfinance.com
11980,@kkh.com.sg
11981,@gts.uvigo.es
11982,@spbftu.ru
11983,@uniten.edu.my
11984,@salam.uitm.edu.my
11985,@aptiv.com
11986,@fintec.co.jp
11987,@ujed.mx
11988,@comm.eng.osaka-u.ac.jp
11989,@hec.ca
11990,@jmg.gu.se
11991,@fel.cvut.cz
11992,@chu-grenoble.fr
11993,@dcu.ie
11994,@jeffwilson.co
11995,@maw.ru.nl
11996,@mail.bme.hu
11997,@imr.no
11998,@ucol.mx
11999,@phys-chemie.uni-wuerzburg.de
12000,@cuc.udg.mx
12001,@mrl.ucsb.edu
12002,@cs.uni-kl.de
12003,@ocean.org
12004,@research.uwa.edu.au
12005,@oca.eu
12006,@chem.queensu.ca
12007,@kitakyu-u.ac.jp
12008,@pedialink.org
12009,@cs.ucla.edu
12010,@alumni.um.ac.ir
12011,@arg.org
12012,@westosha.k12.wi.us
12013,@utb.edu.ec
12014,@iihs.co.in
12015,@itav-recherche.fr
12016,@gva.es
12017,@igmc.ir
12018,@fmi.ch
12019,@goumh.umh.es
12020,@sf.mpg.de
12021,@spglobal.com
12022,@leicester.ac.uk
12023,@physics.org
12024,@azores.gov.pt
12025,@ue.poznan.pl
12026,@hksyu.edu
12027,@CUHK.edu.hk
12028,@estudiantes.ciad.mx
12029,@umontana.edu
12030,@uw.edu.pl
12031,@mkce.ac.in
12032,@ct.gov
12033,@ijs.si
12034,@csr.unibo.it
12035,@eden.rutgers.edu
12036,@mech.jdvu.ac.in
12037,@kultur.lu.se
12038,@ibch.poznan.pl
12039,@faculty.ocadu.ca
12040,@cimacanarias.com
12041,@taskforce.org
12042,@ddn.upes.ac.in
12043,@izs.it
12044,@unne.edu.ar
12045,@physics.usyd.edu.au
12046,@abbott.com
12047,@merl.com
12048,@icimaf.cu
12049,@suscon.org
12050,@csus.edu
12051,@law.ua.edu
12052,@uidaho.edu
12053,@fukuoka-u.ac.jp
12054,@nrcwe.dk
12055,@iamo.de
12056,@shinshu-u.ac.jp
12057,@lfb.rwth-aachen.de
12058,@sjfc.edu
12059,@de.ufpb.br
12060,@Tufts.edu
12061,@golfo.uson.mx
12062,@up.wroc.pl
12063,@hmc.edu.cn
12064,@bowdoin.edu
12065,@dragon.bas-net.by
12066,@uohyd.ernet.in
12067,@impmc.upmc.fr
12068,@neurotoxmet.org
12069,@kyudai.jp
12070,@unilever.com
12071,@mines.edu
12072,@physics.gu.se
12073,@usttb.edu.ml
12074,@inrim.it
12075,@phytomed.uni-kiel.de
12076,@doc.medic.mie-u.ac.jp
12077,@ist.osaka-u.ac.jp
12078,@kau.ac.ir
12079,@regeneron.com
12080,@umcutrecht.nl
12081,@ug.ictmumbai.edu.in
12082,@salesforce.com
12083,@kitcoek.in
12084,@fysik.su.se
12085,@hsc.wvu.edu
12086,@rm.dk
12087,@cns.mak.ac.ug
12088,@mdi.ac.in
12089,@chem.usb.ac.ir
12090,@vetsuisse.unibe.ch
12091,@huji.ac.il
12092,@bau.edu.bd
12093,@idri.org
12094,@student.otago.ac.nz
12095,@moh.gov.bn
12096,@cm.kyushu-u.ac.jp
12097,@msa.hinet.net
12098,@fb.bg.ac.rs
12099,@chosun.ac.kr
12100,@abuad.edu.ng
12101,@mpq.mpg.de
12102,@id.ethz.ch
12103,@ircam.fr
12104,@astro.isas.jaxa.jp
12105,@mmi.rwth-aachen.de
12106,@kyoto-u.ac.jp
12107,@aum.edu.kw
12108,@chicagobooth.edu
12109,@cuet.ac.bd
12110,@cbsinc.org.au
12111,@health.usf.edu
12112,@uclan.ac.uk
12113,@usamvcluj.ro
12114,@vub.ac.be
12115,@icp.csic.es
12116,@igib.in
12117,@unesco-ihe.org
12118,@math.jhu.edu
12119,@nhsbt.nhs.uk
12120,@polessu.by
12121,@sris.a-star.edu.sg
12122,@adb.org
12123,@cs.ucf.edu
12124,@qatar.cmu.edu
12125,@mfouria.com
12126,@lkb.ens.fr
12127,@terpmail.umd.edu
12128,@fizyka.umk.pl
12129,@math.ku.dk
12130,@dragon.nchu.edu.tw
12131,@ksu.edu.sa
12132,@bios.edu
12133,@feps.edu.eg
12134,@psm.edu
12135,@differ.nl
12136,@unisg.ch
12137,@igcar.gov.in
12138,@fe.up.pt
12139,@vghtc.gov.tw
12140,@csmu.edu.tw
12141,@alexu.edu.eg
12142,@cellulardynamics.com
12143,@ru.ac.bd
12144,@iauvaramin.ac.ir
12145,@incdsb.ro
12146,@fordham.edu
12147,@caas.cn
12148,@appliedbiosensors.com
12149,@mubabol.ac.ir
12150,@jkuat.ac.ke
12151,@ipb.ac.id
12152,@ttu.ee
12153,@nicd.ac.za
12154,@cl.ncu.edu.tw
12155,@student.pvamu.edu
12156,@escpeurope.eu
12157,@esceg.cu
12158,@buet.ac.bd
12159,@iimk.ac.in
12160,@zealeducation.com
12161,@chula.ac.th
12162,@wku.edu
12163,@depauw.edu
12164,@datahooks.com
12165,@email.swu.edu.cn
12166,@puc-campinas.edu.br
12167,@nscr.nl
12168,@mmu.edu.my
12169,@kicet.re.kr
12170,@usal.edu.ar
12171,@ruhr-uni-bochum.de
12172,@cumhuriyet.edu.tr
12173,@asab.nust.edu.pk
12174,@ff.cuni.cz
12175,@fab.mil.br
12176,@nms.unl.pt
12177,@yu.edu.jo
12178,@uninove.br
12179,@ibiologia.com.mx
12180,@dentistry.ubc.ca
12181,@aluno.bahia.fiocruz.br
12182,@isas.jaxa.jp
12183,@bcgsc.ca
12184,@sabic.com
12185,@umbc.edu
12186,@skcet.ac.in
12187,@xju.edu.cn
12188,@handels.gu.se
12189,@staffs.ac.uk
12190,@providence.org
12191,@venta.lv
12192,@pasteur.ac.ir
12193,@univ-rennes1.fr
12194,@hyundai.com
12195,@onaft.edu.ua
12196,@dsmc.or.kr
12197,@dundee.ac.uk
12198,@phygeo.uni-hannover.de
12199,@salud.madrid.org
12200,@ausl.re.it
12201,@mountsinai.org
12202,@rossier.fr
12203,@bartin.edu.tr
12204,@jcvi.org
12205,@cepave.unlp.edu.ar
12206,@unavarra.es
12207,@sinano.ac.cn
12208,@wolfson.ox.ac.uk
12209,@biocafe.org
12210,@iyte.edu.tr
12211,@ugal.ro
12212,@pl.itb.ac.id
12213,@ior.iosi.ch
12214,@gse.upenn.edu
12215,@univ-tiaret.dz
12216,@dicp.ac.cn
12217,@tu-braunschweig.de
12218,@ipgp.fr
12219,@ch.iut.ac.ir
12220,@phys.ntu.edu.tw
12221,@unibague.edu.co
12222,@cu.ac.bd
12223,@ibm.com
12224,@env.duth.gr
12225,@eng.tau.ac.il
12226,@chem.utcluj.ro
12227,@eccf.ukim.edu.mk
12228,@uncw.edu
12229,@polinema.ac.id
12230,@du.ac.ir
12231,@auburn.vcom.edu
12232,@ifj.edu.pl
12233,@versailles.inra.fr
12234,@naz.edu
12235,@pgschool.lautech.edu.ng
12236,@ipu.ac.in
12237,@skums.ac.ir
12238,@challiance.org
12239,@mp.hcmiu.edu.vn
12240,@stir.ac.uk
12241,@cerritos.edu
12242,@nano.aau.dk
12243,@crc.jussieu.fr
12244,@zqu.edu.cn
12245,@ufam.edu.br
12246,@psych.ru.nl
12247,@ioc.fiocruz.br
12248,@hcpa.ufrgs.br
12249,@hytc.edu.cn
12250,@ices.on.ca
12251,@cdu.edu.au
12252,@maths.ox.ac.uk
12253,@tech4imaging.com
12254,@bentenitis.com
12255,@students.tamuk.edu
12256,@uninsubria.it
12257,@ecomet.pub.ro
12258,@alumni.princeton.edu
12259,@joslin.harvard.edu
12260,@omu.edu.tr
12261,@umamexico.com.mx
12262,@umsu.ac.ir
12263,@giresun.edu.tr
12264,@medicine.wisc.edu
12265,@math.uni-potsdam.de
12266,@if.pw.edu.pl
12267,@sloan.mit.edu
12268,@dit.ie
12269,@chatham.edu
12270,@aok.pte.hu
